team_a_strength,team_b_strength,toss_winner_is_a,toss_decision_bat,is_first_innings,batting_team_is_a,runs_a,wickets_a,overs_a,runs_b,wickets_b,overs_b,target,label_winner_is_a
0.36,0.52,0,1,0,1,124,9,17.0,180,4,20.0,181,0
0.36,0.52,0,1,0,1,139,9,18.0,180,4,20.0,181,0
0.36,0.52,0,1,0,1,153,9,19.0,180,4,20.0,181,0
0.36,0.52,0,1,0,1,153,10,19.33,180,4,20.0,181,0
0.58,0.5,0,1,1,0,0,0,0.0,0,0,1.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,2,0,2.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,7,0,3.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,14,2,4.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,17,2,5.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,22,2,6.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,25,2,7.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,32,2,8.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,47,2,9.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,52,3,10.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,61,3,11.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,67,3,12.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,76,3,13.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,84,3,14.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,92,3,15.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,109,3,16.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,114,3,17.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,119,5,18.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,128,6,19.0,0,1
0.58,0.5,0,1,1,0,0,0,0.0,135,6,20.0,0,1
0.58,0.5,0,1,0,1,5,0,1.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,8,0,2.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,20,0,3.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,23,1,4.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,34,1,5.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,41,1,6.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,50,1,7.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,53,1,8.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,57,1,9.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,63,2,10.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,66,2,11.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,79,2,12.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,84,2,13.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,87,3,14.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,96,4,15.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,111,4,16.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,118,4,17.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,125,4,18.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,133,4,19.0,135,6,20.0,136,1
0.58,0.5,0,1,0,1,139,4,19.33,135,6,20.0,136,1
0.59,0.37,1,0,1,0,0,0,0.0,14,0,1.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,21,0,2.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,22,0,3.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,30,0,4.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,33,0,5.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,38,1,6.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,41,1,7.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,45,1,8.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,55,1,9.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,62,1,10.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,69,1,11.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,72,1,12.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,74,1,13.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,76,1,14.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,77,1,15.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,88,1,16.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,97,1,17.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,103,1,18.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,110,1,19.0,0,1
0.59,0.37,1,0,1,0,0,0,0.0,115,1,20.0,0,1
0.59,0.37,1,0,0,1,6,0,1.0,115,1,20.0,116,1
0.59,0.37,1,0,0,1,11,1,2.0,115,1,20.0,116,1
0.59,0.37,1,0,0,1,15,2,3.0,115,1,20.0,116,1
0.59,0.37,1,0,0,1,21,2,4.0,115,1,20.0,116,1
0.59,0.37,1,0,0,1,24,2,5.0,115,1,20.0,116,1
0.59,0.37,1,0,0,1,32,3,6.0,115,1,20.0,116,1
0.59,0.37,1,0,0,1,34,3,7.0,115,1,20.0,116,1
0.59,0.37,1,0,0,1,45,3,8.0,115,1,20.0,116,1
0.59,0.37,1,0,0,1,61,3,9.0,115,1,20.0,116,1
0.59,0.37,1,0,0,1,76,3,10.0,115,1,20.0,116,1
0.59,0.37,1,0,0,1,84,3,11.0,115,1,20.0,116,1
0.59,0.37,1,0,0,1,93,3,12.0,115,1,20.0,116,1
0.59,0.37,1,0,0,1,96,4,13.0,115,1,20.0,116,1
0.59,0.37,1,0,0,1,98,4,14.0,115,1,20.0,116,1
0.59,0.37,1,0,0,1,106,4,15.0,115,1,20.0,116,1
0.59,0.37,1,0,0,1,117,5,15.67,115,1,20.0,116,1
0.5,0.46,0,0,1,1,9,0,1.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,13,0,2.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,27,0,3.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,37,0,4.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,39,0,5.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,47,0,6.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,56,0,7.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,66,0,8.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,74,0,9.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,80,0,10.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,84,0,11.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,92,0,12.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,93,0,13.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,99,0,14.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,112,0,15.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,124,0,16.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,133,1,17.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,135,2,18.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,139,2,19.0,0,0,0.0,0,1
0.5,0.46,0,0,1,1,149,2,20.0,0,0,0.0,0,1
0.5,0.46,0,0,0,0,149,2,20.0,7,0,1.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,11,0,2.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,15,0,3.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,25,0,4.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,34,0,5.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,44,0,6.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,59,0,7.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,69,0,8.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,71,0,9.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,75,0,10.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,82,0,11.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,88,1,12.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,98,1,13.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,104,1,14.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,105,1,15.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,110,1,16.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,119,1,17.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,121,3,18.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,134,5,19.0,150,1
0.5,0.46,0,0,0,0,149,2,20.0,137,6,20.0,150,1
0.53,0.43,1,1,1,1,7,0,1.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,11,0,2.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,25,0,3.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,29,0,4.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,35,0,5.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,38,0,6.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,51,0,7.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,59,0,8.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,66,0,9.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,83,0,10.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,91,0,11.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,94,1,12.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,103,1,13.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,114,1,14.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,120,1,15.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,123,1,16.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,134,1,17.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,149,1,18.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,160,1,19.0,0,0,0.0,0,1
0.53,0.43,1,1,1,1,166,1,20.0,0,0,0.0,0,1
0.53,0.43,1,1,0,0,166,1,20.0,2,1,1.0,167,1
0.53,0.43,1,1,0,0,166,1,20.0,4,1,2.0,167,1
0.53,0.43,1,1,0,0,166,1,20.0,10,1,3.0,167,1
0.53,0.43,1,1,0,0,166,1,20.0,14,2,4.0,167,1
0.53,0.43,1,1,0,0,166,1,20.0,22,2,5.0,167,1
0.53,0.43,1,1,0,0,166,1,20.0,24,2,6.0,167,1
0.53,0.43,1,1,0,0,166,1,20.0,37,3,7.0,167,1
0.53,0.43,1,1,0,0,166,1,20.0,39,3,8.0,167,1
0.53,0.43,1,1,0,0,166,1,20.0,44,3,9.0,167,1
0.53,0.43,1,1,0,0,166,1,20.0,53,5,10.0,167,1
0.53,0.43,1,1,0,0,166,1,20.0,61,6,11.0,167,1
0.53,0.43,1,1,0,0,166,1,20.0,65,7,12.0,167,1
0.53,0.43,1,1,0,0,166,1,20.0,72,8,13.0,167,1
0.53,0.43,1,1,0,0,166,1,20.0,81,8,14.0,167,1
0.53,0.43,1,1,0,0,166,1,20.0,85,10,14.83,167,1
0.55,0.57,1,1,1,1,8,0,1.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,19,0,2.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,28,0,3.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,31,0,4.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,37,0,5.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,43,0,6.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,50,0,7.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,52,1,8.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,59,1,9.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,64,2,10.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,70,3,11.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,75,3,12.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,81,3,13.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,91,3,14.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,96,4,15.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,112,4,16.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,119,4,17.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,126,4,18.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,133,4,19.0,0,0,0.0,0,0
0.55,0.57,1,1,1,1,137,5,20.0,0,0,0.0,0,0
0.55,0.57,1,1,0,0,137,5,20.0,6,0,1.0,138,0
0.55,0.57,1,1,0,0,137,5,20.0,23,0,2.0,138,0
0.55,0.57,1,1,0,0,137,5,20.0,36,0,3.0,138,0
0.55,0.57,1,1,0,0,137,5,20.0,40,0,4.0,138,0
0.55,0.57,1,1,0,0,137,5,20.0,47,0,5.0,138,0
0.55,0.57,1,1,0,0,137,5,20.0,52,0,6.0,138,0
0.55,0.57,1,1,0,0,137,5,20.0,61,0,7.0,138,0
0.55,0.57,1,1,0,0,137,5,20.0,62,0,8.0,138,0
0.55,0.57,1,1,0,0,137,5,20.0,65,0,9.0,138,0
0.55,0.57,1,1,0,0,137,5,20.0,67,0,10.0,138,0
0.55,0.57,1,1,0,0,137,5,20.0,75,0,11.0,138,0
0.55,0.57,1,1,0,0,137,5,20.0,84,0,12.0,138,0
0.55,0.57,1,1,0,0,137,5,20.0,92,0,13.0,138,0
0.55,0.57,1,1,0,0,137,5,20.0,105,0,14.0,138,0
0.55,0.57,1,1,0,0,137,5,20.0,110,0,15.0,138,0
0.55,0.57,1,1,0,0,137,5,20.0,118,1,16.0,138,0
0.55,0.57,1,1,0,0,137,5,20.0,125,1,17.0,138,0
0.55,0.57,1,1,0,0,137,5,20.0,131,2,18.0,138,0
0.55,0.57,1,1,0,0,137,5,20.0,138,2,18.5,138,0
0.57,0.6,1,1,1,1,7,0,1.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,13,1,2.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,24,1,3.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,28,1,4.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,39,1,5.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,44,1,6.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,49,1,7.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,54,1,8.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,58,1,9.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,63,1,10.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,70,2,11.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,78,2,12.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,81,2,13.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,87,2,14.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,94,2,15.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,100,2,16.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,107,2,17.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,118,2,18.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,127,2,19.0,0,0,0.0,0,0
0.57,0.6,1,1,1,1,130,2,20.0,0,0,0.0,0,0
0.57,0.6,1,1,0,0,130,2,20.0,9,0,1.0,131,0
0.57,0.6,1,1,0,0,130,2,20.0,15,0,2.0,131,0
0.57,0.6,1,1,0,0,130,2,20.0,25,0,3.0,131,0
0.57,0.6,1,1,0,0,130,2,20.0,28,1,4.0,131,0
0.57,0.6,1,1,0,0,130,2,20.0,38,1,5.0,131,0
0.57,0.6,1,1,0,0,130,2,20.0,49,1,6.0,131,0
0.57,0.6,1,1,0,0,130,2,20.0,59,1,7.0,131,0
0.57,0.6,1,1,0,0,130,2,20.0,64,1,8.0,131,0
0.57,0.6,1,1,0,0,130,2,20.0,82,1,9.0,131,0
0.57,0.6,1,1,0,0,130,2,20.0,93,1,10.0,131,0
0.57,0.6,1,1,0,0,130,2,20.0,98,1,11.0,131,0
0.57,0.6,1,1,0,0,130,2,20.0,108,2,12.0,131,0
0.57,0.6,1,1,0,0,130,2,20.0,110,3,13.0,131,0
0.57,0.6,1,1,0,0,130,2,20.0,114,3,14.0,131,0
0.57,0.6,1,1,0,0,130,2,20.0,125,3,15.0,131,0
0.57,0.6,1,1,0,0,130,2,20.0,136,3,16.0,131,0
0.53,0.36,0,0,1,1,2,0,1.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,19,0,2.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,23,0,3.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,25,0,4.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,37,0,5.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,39,0,6.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,43,0,7.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,46,2,8.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,58,2,9.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,65,3,10.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,71,3,11.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,78,3,12.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,81,3,13.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,88,3,14.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,96,3,15.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,104,4,16.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,113,4,17.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,124,4,18.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,132,5,19.0,0,0,0.0,0,1
0.53,0.36,0,0,1,1,137,5,20.0,0,0,0.0,0,1
0.53,0.36,0,0,0,0,137,5,20.0,7,0,1.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,15,0,2.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,22,0,3.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,27,0,4.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,32,0,5.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,51,0,6.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,51,0,7.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,61,0,8.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,73,0,9.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,83,0,10.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,86,0,11.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,95,1,12.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,99,3,13.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,111,4,14.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,115,5,15.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,120,5,16.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,122,5,17.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,128,5,18.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,132,5,19.0,138,1
0.53,0.36,0,0,0,0,137,5,20.0,135,5,20.0,138,1
0.6,0.38,0,0,1,1,5,1,1.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,9,1,2.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,16,1,3.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,24,1,4.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,43,1,5.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,50,1,6.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,57,2,7.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,61,2,8.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,67,2,9.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,84,2,10.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,94,4,11.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,102,4,12.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,111,4,13.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,122,4,14.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,138,4,15.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,144,4,16.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,158,4,17.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,175,4,18.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,183,4,19.0,0,0,0.0,0,1
0.6,0.38,0,0,1,1,195,4,20.0,0,0,0.0,0,1
0.6,0.38,0,0,0,0,195,4,20.0,4,0,1.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,8,0,2.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,16,0,3.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,22,0,4.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,35,1,5.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,41,1,6.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,48,1,7.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,67,1,8.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,74,1,9.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,80,1,10.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,95,1,11.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,106,1,12.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,121,1,13.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,133,1,14.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,139,2,15.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,153,2,16.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,162,2,17.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,167,4,18.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,177,4,19.0,196,1
0.6,0.38,0,0,0,0,195,4,20.0,181,4,20.0,196,1
0.36,0.58,1,1,1,1,6,0,1.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,10,1,2.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,17,1,3.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,17,1,4.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,26,1,5.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,28,1,6.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,34,2,7.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,40,2,8.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,47,3,9.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,50,3,10.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,62,3,11.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,68,4,12.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,72,5,13.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,75,5,14.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,79,5,15.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,81,5,16.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,93,5,17.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,96,5,18.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,101,5,19.0,0,0,0.0,0,0
0.36,0.58,1,1,1,1,104,5,20.0,0,0,0.0,0,0
0.36,0.58,1,1,0,0,104,5,20.0,13,0,1.0,105,0
0.36,0.58,1,1,0,0,104,5,20.0,25,0,2.0,105,0
0.36,0.58,1,1,0,0,104,5,20.0,33,0,3.0,105,0
0.36,0.58,1,1,0,0,104,5,20.0,40,0,4.0,105,0
0.36,0.58,1,1,0,0,104,5,20.0,44,0,5.0,105,0
0.36,0.58,1,1,0,0,104,5,20.0,55,1,6.0,105,0
0.36,0.58,1,1,0,0,104,5,20.0,56,1,7.0,105,0
0.36,0.58,1,1,0,0,104,5,20.0,65,1,8.0,105,0
0.36,0.58,1,1,0,0,104,5,20.0,75,2,9.0,105,0
0.36,0.58,1,1,0,0,104,5,20.0,77,2,10.0,105,0
0.36,0.58,1,1,0,0,104,5,20.0,84,2,11.0,105,0
0.36,0.58,1,1,0,0,104,5,20.0,93,2,12.0,105,0
0.36,0.58,1,1,0,0,104,5,20.0,98,2,13.0,105,0
0.36,0.58,1,1,0,0,104,5,20.0,105,2,13.5,105,0
0.56,0.6,0,0,1,1,8,0,1.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,15,0,2.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,24,1,3.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,28,1,4.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,31,1,5.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,32,1,6.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,35,1,7.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,43,1,8.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,47,1,9.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,52,1,10.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,57,2,11.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,58,2,12.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,72,2,13.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,76,2,14.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,82,2,15.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,89,3,16.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,101,3,17.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,107,4,18.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,119,4,19.0,0,0,0.0,0,0
0.56,0.6,0,0,1,1,130,5,20.0,0,0,0.0,0,0
0.56,0.6,0,0,0,0,130,5,20.0,4,0,1.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,5,1,2.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,13,1,3.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,15,1,4.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,19,1,5.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,28,1,6.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,33,2,7.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,41,2,8.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,41,2,9.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,45,3,10.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,54,4,11.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,59,4,12.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,77,4,13.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,80,4,14.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,87,4,15.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,97,4,16.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,108,4,17.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,116,5,18.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,118,6,19.0,131,0
0.56,0.6,0,0,0,0,130,5,20.0,132,6,20.0,131,0
0.59,0.46,0,1,1,0,0,0,0.0,7,0,1.0,0,1
0.59,0.46,0,1,1,0,0,0,0.0,9,0,2.0,0,1
